NIC statistics:
     rx_packets: 72301
     rx_bytes: 4809522
     tx_packets: 4471084
     tx_bytes: 451409717
     tx_added_vlan_packets: 3880199
     tx_nop: 31875
     tx_mpwqe_blks: 590885
     tx_mpwqe_pkts: 590885
     rx_removed_vlan_packets: 12
     rx_csum_unnecessary: 2198
     rx_csum_none: 63583
     rx_csum_complete: 6520
     rx_csum_complete_tail: 1
     rx_xdp_drop: 119388
     rx_xdp_redirect: 5
     tx_csum_none: 4148791
     tx_csum_partial: 322293
     tx_xmit_more: 6
     tx_cqes: 4471078
     tx_xdp_xmit: 7214
     tx_xdp_mpwqe: 4574
     tx_xdp_nops: 1347
     tx_xdp_cqes: 4570
     rx_pp_alloc_fast: 48006
     rx_pp_alloc_slow: 762
     rx_pp_alloc_empty: 762
     rx_pp_recycle_cached: 768
     rx_pp_recycle_cache_full: 48000
     rx_pp_recycle_ring: 48000
     ch_events: 10195762555
     ch_poll: 19612175035
     ch_arm: 14060438793
     ch_aff_change: 34789545
     ch_force_irq: 15390288
     rx_xsk_packets: 5490643
     rx_xsk_bytes: 340196162
     rx_xsk_csum_unnecessary: 576
     rx_xsk_csum_none: 5490067
     rx_xsk_removed_vlan_packets: 7220
     rx_xsk_xdp_drop: 5528807
     rx_xsk_xdp_redirect: 7325389185
     rx_xsk_buff_alloc_err: 9674745
     tx_xsk_xmit: 29396800679
     tx_xsk_mpwqe: 1502100671
     tx_xsk_inlnw: 345867624
     tx_xsk_full: 506944355
     tx_xsk_cqes: 1128115739
     rx_out_of_buffer: 30
     rx_if_down_packets: 701
     rx_steer_missed_packets: 66102690
     rx_vport_unicast_packets: 7009666962
     rx_vport_unicast_bytes: 7593790883175
     tx_vport_unicast_packets: 29049384662
     tx_vport_unicast_bytes: 43770744224186
     rx_vport_multicast_packets: 1243008
     rx_vport_multicast_bytes: 129281553
     tx_vport_multicast_packets: 1787477
     tx_vport_multicast_bytes: 294172858
     rx_vport_broadcast_packets: 741958590
     rx_vport_broadcast_bytes: 48972932569
     tx_vport_broadcast_packets: 350106838
     tx_vport_broadcast_bytes: 21372431777
     ch0_events: 1838847234
     ch0_poll: 3789225554
     ch0_arm: 2694896056
     ch1_events: 2039469421
     ch1_poll: 3695010616
