NIC statistics:
     rx_packets: 836783
     rx_bytes: 1232339970
     tx_packets: 266239
     tx_bytes: 23116496
     tx_mpwqe_blks: 266233
     tx_mpwqe_pkts: 266233
     rx_csum_unnecessary: 12733
     rx_csum_none: 7761
     rx_csum_complete: 816289
     rx_xdp_drop: 519992
     rx_xdp_redirect: 9
     tx_csum_none: 244422
     tx_csum_partial: 21817
     tx_cqes: 266239
     tx_xdp_xmit: 35
     tx_xdp_mpwqe: 32
     tx_xdp_cqes: 32
     ch_events: 8835266096
     ch_poll: 13046165473
     ch_arm: 10309474285
     ch_aff_change: 2710849
     ch_force_irq: 976617
     rx_xsk_packets: 13441
     rx_xsk_bytes: 1250868
     rx_xsk_csum_unnecessary: 3
     rx_xsk_csum_none: 13438
     rx_xsk_xdp_drop: 8406768
     rx_xsk_xdp_redirect: 29089710780
     rx_xsk_buff_alloc_err: 15928
     tx_xsk_xmit: 7024723390
     tx_xsk_mpwqe: 1080066008
     tx_xsk_inlnw: 99386958
     tx_xsk_cqes: 988102726
     rx_out_of_buffer: 261
     rx_if_down_packets: 7424
     rx_steer_missed_packets: 5
     rx_vport_unicast_packets: 29099474289
     rx_vport_unicast_bytes: 43850673229131
     tx_vport_unicast_packets: 7024735269
     tx_vport_unicast_bytes: 7538575875732
     rx_vport_multicast_packets: 67040
     rx_vport_multicast_bytes: 7773113
     tx_vport_multicast_packets: 230329
     tx_vport_multicast_bytes: 20935964
     rx_vport_broadcast_packets: 31509
     rx_vport_broadcast_bytes: 1890540
     tx_vport_broadcast_packets: 24058
     tx_vport_broadcast_bytes: 1443480
     ch0_events: 1670948731
     ch0_poll: 2441261548
     ch0_arm: 1930596541
     ch0_aff_change: 4
     ch0_force_irq: 1
     ch1_events: 1599201045
     ch1_poll: 2327854038
     ch1_arm: 1845464048
     ch2_events: 1640023542
     ch2_poll: 2297404840
     ch2_arm: 1858464549
     ch3_events: 1631177492
     ch3_poll: 2290785412
     ch3_arm: 1860403470
     ch4_events: 1143622673
     ch4_poll: 1831786340
     ch4_arm: 1401261200
     ch4_aff_change: 1060297
     ch4_force_irq: 370040
     ch5_events: 1150292616
     ch5_poll: 1857073299
     ch5_arm: 1413284480
     ch5_aff_change: 1650548
     ch5_force_irq: 606576
     rx0_packets: 160123
     rx0_bytes: 231213095
     rx0_csum_complete: 152615
     rx0_csum_unnecessary: 2386
     rx0_csum_none: 5122
     rx0_xdp_drop: 95270
     rx0_xdp_redirect: 1
     rx0_xsk_packets: 5603
     rx0_xsk_bytes: 317335
     rx0_xsk_csum_none: 5603
     rx0_xsk_xdp_drop: 166575
     rx0_xsk_xdp_redirect: 5345982048
     rx0_xsk_buff_alloc_err: 2862
     rx1_packets: 157015
     rx1_bytes: 231112370
     rx1_csum_complete: 153686
     rx1_csum_unnecessary: 2388
     rx1_csum_none: 941
     rx1_xdp_drop: 96377
     rx1_xsk_packets: 5819
     rx1_xsk_bytes: 754071
     rx1_xsk_csum_none: 5819
     rx1_xsk_xdp_drop: 56393
     rx1_xsk_xdp_redirect: 5425401620
     rx1_xsk_buff_alloc_err: 1843
     rx2_packets: 258873
     rx2_bytes: 384915021
     rx2_csum_complete: 254488
     rx2_csum_unnecessary: 3980
     rx2_csum_none: 405
     rx2_xdp_drop: 159032
     rx2_xsk_packets: 1138
     rx2_xsk_bytes: 95268
     rx2_xsk_csum_none: 1138
     rx2_xsk_xdp_drop: 66369
     rx2_xsk_xdp_redirect: 5601187579
     rx2_xsk_buff_alloc_err: 3608
     rx3_packets: 52275
     rx3_bytes: 77033163
     rx3_csum_complete: 51041
     rx3_csum_unnecessary: 797
     rx3_csum_none: 437
     rx3_xdp_drop: 32246
     rx3_xdp_redirect: 2
     rx3_xsk_packets: 444
     rx3_xsk_bytes: 49332
     rx3_xsk_csum_unnecessary: 3
     rx3_xsk_csum_none: 441
     rx3_xsk_xdp_drop: 2737166
     rx3_xsk_xdp_redirect: 6068246980
     rx3_xsk_buff_alloc_err: 4541
     rx4_packets: 51685
     rx4_bytes: 76987179
     rx4_csum_complete: 50889
     rx4_csum_unnecessary: 796
     rx4_xdp_drop: 34097
     rx4_xdp_redirect: 3
     rx4_xsk_packets: 57
     rx4_xsk_bytes: 3282
     rx4_xsk_csum_none: 57
     rx4_xsk_xdp_drop: 33372
     rx4_xsk_xdp_redirect: 2854448691
     rx4_xsk_buff_alloc_err: 701
     rx5_packets: 156812
     rx5_bytes: 231079142
     rx5_csum_complete: 153570
     rx5_csum_unnecessary: 2386
