NIC statistics:
     rx_packets: 836783
     rx_bytes: 1232339970
     tx_packets: 266223
     tx_bytes: 23115092
     tx_mpwqe_blks: 266217
     tx_mpwqe_pkts: 266217
     rx_csum_unnecessary: 12733
     rx_csum_none: 7761
     rx_csum_complete: 816289
     rx_xdp_drop: 519992
     rx_xdp_redirect: 9
     tx_csum_none: 244414
     tx_csum_partial: 21809
     tx_cqes: 266223
     tx_xdp_xmit: 35
     tx_xdp_mpwqe: 32
     tx_xdp_cqes: 32
     ch_events: 8829925530
     ch_poll: 13033585856
     ch_arm: 10301063189
     ch_aff_change: 2710849
     ch_force_irq: 976617
     rx_xsk_packets: 13439
     rx_xsk_bytes: 1250756
     rx_xsk_csum_unnecessary: 3
     rx_xsk_csum_none: 13436
     rx_xsk_xdp_drop: 8406768
     rx_xsk_xdp_redirect: 29084756912
     rx_xsk_buff_alloc_err: 15928
     tx_xsk_xmit: 7022007598
     tx_xsk_mpwqe: 1077821383
     tx_xsk_inlnw: 99386958
     tx_xsk_cqes: 985858101
     rx_out_of_buffer: 261
     rx_if_down_packets: 7424
     rx_steer_missed_packets: 5
     rx_vport_unicast_packets: 29094520419
     rx_vport_unicast_bytes: 43843158472855
     tx_vport_unicast_packets: 7022019467
     tx_vport_unicast_bytes: 7538391781754
     rx_vport_multicast_packets: 67034
     rx_vport_multicast_bytes: 7772285
     tx_vport_multicast_packets: 230323
     tx_vport_multicast_bytes: 20935160
     rx_vport_broadcast_packets: 31509
     rx_vport_broadcast_bytes: 1890540
     tx_vport_broadcast_packets: 24058
     tx_vport_broadcast_bytes: 1443480
     ch0_events: 1669777356
     ch0_poll: 2438615747
     ch0_arm: 1928814294
     ch0_aff_change: 4
     ch0_force_irq: 1
     ch1_events: 1598073929
     ch1_poll: 2325115469
     ch1_arm: 1843659692
     ch2_events: 1638921646
     ch2_poll: 2294975758
     ch2_arm: 1856838735
     ch3_events: 1629942090
     ch3_poll: 2287851919
     ch3_arm: 1858455874
     ch4_events: 1143274198
     ch4_poll: 1830888085
     ch4_arm: 1400646837
     ch4_aff_change: 1060297
     ch4_force_irq: 370040
     ch5_events: 1149936313
     ch5_poll: 1856138880
     ch5_arm: 1412647759
     ch5_aff_change: 1650548
     ch5_force_irq: 606576
     rx0_packets: 160123
     rx0_bytes: 231213095
     rx0_csum_complete: 152615
     rx0_csum_unnecessary: 2386
     rx0_csum_none: 5122
     rx0_xdp_drop: 95270
     rx0_xdp_redirect: 1
     rx0_xsk_packets: 5601
     rx0_xsk_bytes: 317223
     rx0_xsk_csum_none: 5601
     rx0_xsk_xdp_drop: 166575
     rx0_xsk_xdp_redirect: 5344528138
     rx0_xsk_buff_alloc_err: 2862
     rx1_packets: 157015
     rx1_bytes: 231112370
     rx1_csum_complete: 153686
     rx1_csum_unnecessary: 2388
     rx1_csum_none: 941
     rx1_xdp_drop: 96377
     rx1_xsk_packets: 5819
     rx1_xsk_bytes: 754071
     rx1_xsk_csum_none: 5819
     rx1_xsk_xdp_drop: 56393
     rx1_xsk_xdp_redirect: 5424505914
     rx1_xsk_buff_alloc_err: 1843
     rx2_packets: 258873
     rx2_bytes: 384915021
     rx2_csum_complete: 254488
     rx2_csum_unnecessary: 3980
     rx2_csum_none: 405
     rx2_xdp_drop: 159032
     rx2_xsk_packets: 1138
     rx2_xsk_bytes: 95268
     rx2_xsk_csum_none: 1138
     rx2_xsk_xdp_drop: 66369
     rx2_xsk_xdp_redirect: 5599734398
     rx2_xsk_buff_alloc_err: 3608
     rx3_packets: 52275
     rx3_bytes: 77033163
     rx3_csum_complete: 51041
     rx3_csum_unnecessary: 797
     rx3_csum_none: 437
     rx3_xdp_drop: 32246
     rx3_xdp_redirect: 2
     rx3_xsk_packets: 444
     rx3_xsk_bytes: 49332
     rx3_xsk_csum_unnecessary: 3
     rx3_xsk_csum_none: 441
     rx3_xsk_xdp_drop: 2737166
     rx3_xsk_xdp_redirect: 6067095909
     rx3_xsk_buff_alloc_err: 4541
     rx4_packets: 51685
     rx4_bytes: 76987179
     rx4_csum_complete: 50889
     rx4_csum_unnecessary: 796
     rx4_xdp_drop: 34097
     rx4_xdp_redirect: 3
     rx4_xsk_packets: 57
     rx4_xsk_bytes: 3282
     rx4_xsk_csum_none: 57
     rx4_xsk_xdp_drop: 33372
     rx4_xsk_xdp_redirect: 2854448691
     rx4_xsk_buff_alloc_err: 701
     rx5_packets: 156812
     rx5_bytes: 231079142
     rx5_csum_complete: 153570
     rx5_csum_unnecessary: 2386
