NIC statistics:
     rx_packets: 72301
     rx_bytes: 4809522
     tx_packets: 4469576
     tx_bytes: 451263301
     tx_added_vlan_packets: 3878870
     tx_nop: 31860
     tx_mpwqe_blks: 590706
     tx_mpwqe_pkts: 590706
     rx_removed_vlan_packets: 12
     rx_csum_unnecessary: 2198
     rx_csum_none: 63583
     rx_csum_complete: 6520
     rx_csum_complete_tail: 1
     rx_xdp_drop: 119388
     rx_xdp_redirect: 5
     tx_csum_none: 4147391
     tx_csum_partial: 322185
     tx_xmit_more: 6
     tx_cqes: 4469570
     tx_xdp_xmit: 7214
     tx_xdp_mpwqe: 4574
     tx_xdp_nops: 1347
     tx_xdp_cqes: 4570
     rx_pp_alloc_fast: 48006
     rx_pp_alloc_slow: 762
     rx_pp_alloc_empty: 762
     rx_pp_recycle_cached: 768
     rx_pp_recycle_cache_full: 48000
     rx_pp_recycle_ring: 48000
     ch_events: 10181235159
     ch_poll: 19585408966
     ch_arm: 14041002751
     ch_aff_change: 34789545
     ch_force_irq: 15390288
     rx_xsk_packets: 5488812
     rx_xsk_bytes: 340084226
     rx_xsk_csum_unnecessary: 576
     rx_xsk_csum_none: 5488236
     rx_xsk_removed_vlan_packets: 7220
     rx_xsk_xdp_drop: 5528790
     rx_xsk_xdp_redirect: 7315381920
     rx_xsk_buff_alloc_err: 9674745
     tx_xsk_xmit: 29342396553
     tx_xsk_mpwqe: 1498096762
     tx_xsk_inlnw: 345867624
     tx_xsk_full: 506944355
     tx_xsk_cqes: 1124122013
     rx_out_of_buffer: 30
     rx_if_down_packets: 701
     rx_steer_missed_packets: 66085917
     rx_vport_unicast_packets: 6999659261
     rx_vport_unicast_bytes: 7593040559980
     tx_vport_unicast_packets: 28994982298
     tx_vport_unicast_bytes: 43688172795765
     rx_vport_multicast_packets: 1242689
     rx_vport_multicast_bytes: 129249185
     tx_vport_multicast_packets: 1786939
     tx_vport_multicast_bytes: 294083542
     rx_vport_broadcast_packets: 741937992
     rx_vport_broadcast_bytes: 48971488592
     tx_vport_broadcast_packets: 350104106
     tx_vport_broadcast_bytes: 21372267857
     ch0_events: 1835732613
     ch0_poll: 3784133606
     ch0_arm: 2691072567
     ch1_events: 2035333662
     ch1_poll: 3686587456
